table_path,field_name,public_field_name,is_redacted_dynamic_field,row_count,missing_count,missing_rate,unique_count,inferred_type,dictionary_label,dictionary_source,data_role_hint,date_field_hint,leakage_risk_hint,is_candidate_primary_key
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_ca,image_ca,false,14520,0,0.0,<5,string,Radiologist Assessment of any Evidence of Cancer on this Imaging Report,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_overall,image_overall,false,14520,5502,0.378926,5,string,Radiologist Assessment of Change in Cancer Status,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite1,image_casite1,false,14520,5745,0.395661,93,string,Location of cancer based on the imaging report (ICD-O-3 code; 1),data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite2,image_casite2,false,14520,9442,0.650275,99,string,Location of cancer based on the imaging report (ICD-O-3 code; 2),data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite3,image_casite3,false,14520,12224,0.841873,89,string,Location of cancer based on the imaging report (ICD-O-3 code; 3),data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite4,image_casite4,false,14520,13549,0.933127,75,string,Location of cancer based on the imaging report (ICD-O-3 code; 4),data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite5,image_casite5,false,14520,14167,0.975689,57,string,Location of cancer based on the imaging report (ICD-O-3 code; 5),data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite6,image_casite6,false,14520,14389,0.990978,38,string,Location of cancer based on the imaging report (ICD-O-3 code; 6),data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite7,image_casite7,false,14520,14476,0.99697,25,string,Location of cancer based on the imaging report (ICD-O-3 code; 7),data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite8,image_casite8,false,14520,14502,0.99876,13,string,Location of cancer based on the imaging report (ICD-O-3 code; 8),data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite9,image_casite9,false,14520,14512,0.999449,7,string,Location of cancer based on the imaging report (ICD-O-3 code; 9),data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite10,image_casite10,false,14520,14518,0.999862,<5,string,Location of cancer based on the imaging report (ICD-O-3 code; 10),data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite11,image_casite11,false,14520,14520,1.0,0,empty_or_unknown,Location of cancer based on the imaging report (ICD-O-3 code; 11),data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite12,image_casite12,false,14520,14520,1.0,0,empty_or_unknown,Location of cancer based on the imaging report (ICD-O-3 code; 12),data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite13,image_casite13,false,14520,14520,1.0,0,empty_or_unknown,Location of cancer based on the imaging report (ICD-O-3 code; 13),data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite14,image_casite14,false,14520,14520,1.0,0,empty_or_unknown,Location of cancer based on the imaging report (ICD-O-3 code; 14),data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite15,image_casite15,false,14520,14520,1.0,0,empty_or_unknown,Location of cancer based on the imaging report (ICD-O-3 code; 15),data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,release_version,release_version,false,14520,0,0.0,<5,string,Release Version Number,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,source_or_version,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,ID,ID,false,10,0,0.0,10,string,待确认,,待确认,,,true
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,name,name,false,10,0,0.0,10,string,待确认,,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,versionNumber,versionNumber,false,10,0,0.0,<5,boolean,待确认,,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,contentType,contentType,false,10,0,0.0,<5,string,待确认,,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,dataFileSizeBytes,dataFileSizeBytes,false,10,0,0.0,10,integer,待确认,,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,createdBy,createdBy,false,10,0,0.0,<5,integer,待确认,,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,createdOn,createdOn,false,10,0,0.0,10,integer,待确认,,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,modifiedBy,modifiedBy,false,10,0,0.0,<5,integer,待确认,,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,modifiedOn,modifiedOn,false,10,0,0.0,10,integer,待确认,,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,parentId,parentId,false,10,0,0.0,<5,string,待确认,,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,synapseURL,synapseURL,false,10,0,0.0,10,string,待确认,,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,dataFileMD5Hex,dataFileMD5Hex,false,10,0,0.0,10,string,待确认,,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,cohort,cohort,false,10,0,0.0,<5,string,BPC Project Cohort,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,source_or_version,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,consortium,consortium,false,10,0,0.0,<5,string,待确认,,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,dataType,dataType,false,10,0,0.0,10,string,待确认,,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,project,project,false,10,0,0.0,<5,string,待确认,,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,species,species,false,10,0,0.0,<5,string,待确认,,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,version,version,false,10,0,0.0,<5,string,待确认,,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,cohort,cohort,false,15870,0,0.0,<5,string,BPC Project Cohort,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,source_or_version,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,record_id,record_id,false,15870,0,0.0,1100,string,Record ID,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,patient_key_or_patient_level,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,institution,institution,false,15870,0,0.0,<5,string,Institution,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,source_or_version,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,md_visit_number,md_visit_number,false,15870,0,0.0,87,mixed_integer,Medical Oncologist Visit Identifier,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,md_onc_visit_int,md_onc_visit_int,false,15870,0,0.0,9288,integer,Time (Days) from Date of Birth to Medical Oncologist Visit,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,date_or_relative_time,relative_date_or_event_interval; confirm event meaning in data dictionary,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,dx_md_visit_days,dx_md_visit_days,false,15870,0,0.0,2440,mixed_integer,Time (Days) from First BPC Project Cancer to Medical Oncologist Visit,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,date_or_relative_time,relative_date_or_event_interval; confirm event meaning in data dictionary,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,dx_md_visit_mos,dx_md_visit_mos,false,15870,0,0.0,2440,mixed_float,Time (Months) from First BPC Project Cancer to Medical Oncologist Visit,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,date_or_relative_time,relative_date_or_event_interval; confirm event meaning in data dictionary,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,dx_md_visit_yrs,dx_md_visit_yrs,false,15870,0,0.0,2440,mixed_float,Time (Years) from First BPC Project Cancer to Medical Oncologist Visit,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,date_or_relative_time,relative_date_or_event_interval; confirm event meaning in data dictionary,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,md_inst,md_inst,false,15870,0,0.0,<5,string,Institution Where Medical Oncology Visit Occurred,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,md_type_ca_cur,md_type_ca_cur,false,15870,0,0.0,<5,string,Cancer Diagnosis Assessed by Medical Oncologist,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,md_ca,md_ca,false,15870,0,0.0,<5,string,Medical Oncologist Assessment of Evidence of Cancer,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,md_ca_status,md_ca_status,false,15870,3529,0.222369,5,string,Medical Oncologist Assessment of Change in Cancer Status,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,release_version,release_version,false,15870,0,0.0,<5,string,Release Version Number,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,source_or_version,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,cohort,cohort,false,3532,0,0.0,<5,string,BPC Project Cohort,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,source_or_version,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,record_id,record_id,false,3532,0,0.0,1109,string,Record ID,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,patient_key_or_patient_level,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,institution,institution,false,3532,0,0.0,<5,string,Institution,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,source_or_version,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_proc_number,path_proc_number,false,3532,0,0.0,54,mixed_integer,Pathology Procedure Number of NGS Specimen,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_rep_number,path_rep_number,false,3532,0,0.0,5,mixed_integer,Pathology Report Number of NGS Specimen,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_proc_inst,path_proc_inst,false,3532,0,0.0,<5,string,Institution Where Procedure Was Performed,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_rep_inst,path_rep_inst,false,3532,0,0.0,<5,string,Institution Where Pathology was Reviewed,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_proc_int,path_proc_int,false,3532,0,0.0,2578,integer,Time (Days) from Date of Birth to Pathology Procedure Date,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,date_or_relative_time,relative_date_or_event_interval; confirm event meaning in data dictionary,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,dx_path_proc_days,dx_path_proc_days,false,3532,0,0.0,915,mixed_integer,Time (Days) from First BPC Project Cancer to Pathology Procedure Date,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,date_or_relative_time,relative_date_or_event_interval; confirm event meaning in data dictionary,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,dx_path_proc_mos,dx_path_proc_mos,false,3532,0,0.0,915,mixed_float,Time (Months) from First BPC Project Cancer to Pathology Procedure Date,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,date_or_relative_time,relative_date_or_event_interval; confirm event meaning in data dictionary,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,dx_path_proc_yrs,dx_path_proc_yrs,false,3532,0,0.0,915,mixed_float,Time (Years) from First BPC Project Cancer to Pathology Procedure Date,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,date_or_relative_time,relative_date_or_event_interval; confirm event meaning in data dictionary,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_proc_type,path_proc_type,false,3532,0,0.0,<5,string,Pathology Type,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_proc,path_proc,false,3532,1503,0.425538,<5,string,Pathology Procedure,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_num_spec,path_num_spec,false,3532,0,0.0,18,mixed_integer,Number of Specimens Included in the Pathology Report,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_insitu_any,path_insitu_any,false,3532,0,0.0,<5,boolean,In Situ Cancer Found in at Least One Specimen in the Pathology Report,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,n_specimen_insitu,n_specimen_insitu,false,3532,0,0.0,5,mixed_integer,Number of Specimens with In Situ Cancer in Pathology Report,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_ca_inv_any,path_ca_inv_any,false,3532,0,0.0,<5,boolean,Invasive Cancer Found in at Least One Specimen in the Pathology Report,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,n_specimen_inv,n_specimen_inv,false,3532,0,0.0,12,mixed_integer,Number of Specimens with Invasive Cancer in Pathology Report,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,msi_testing,msi_testing,false,3532,0,0.0,<5,boolean,Any Microsatellite Instability (MSI) Testing Reported on Pathology Report,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,msi_yn,msi_yn,false,3532,896,0.253681,<5,boolean,"Microsatellite Instability (MSI) Testing Using Polymerase Chain Reaction (PCR) Reported, 1",data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,msi_prepaint,msi_prepaint,false,3532,3512,0.994337,20,integer,"Time (Days) from Date of Birth to Microsatellite Instability (MSI) Testing Report Date, 1",data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,msi_result,msi_result,false,3532,3510,0.993771,<5,string,"Microsatellite Instability (MSI) Result, 1",data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,msi_high_any,msi_high_any,false,3532,3510,0.993771,<5,boolean,Any MSI-H test result,data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/【变量描述表格】GENIE-BPC-PANC-v1.0-public-Variable-Synopsis.xlsx::Variable Synopsis,待确认,,,false
